accident art crime economics education entertainment environment international opinion politics science_tech sports predicted target
0.09 0.12 0.18 0.01 0.12 0.04 0.09 0.03 0.02 0.08 0.02 0.21 2 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.00 0.00 0.06 0.00 0.04 0.00 0.02 0.00 0.02 0.86 0.00 0.00 9 4
0.00 0.01 0.00 0.00 0.88 0.00 0.02 0.00 0.00 0.07 0.00 0.00 4 10
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.03 0.00 0.10 0.00 0.24 0.02 0.07 0.00 0.05 0.46 0.01 0.01 9 5
0.00 0.00 0.04 0.00 0.29 0.01 0.00 0.00 0.02 0.63 0.00 0.01 9 2
0.56 0.00 0.35 0.00 0.01 0.02 0.01 0.01 0.01 0.02 0.01 0.00 0 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 5
0.03 0.00 0.00 0.00 0.03 0.03 0.01 0.02 0.00 0.01 0.86 0.00 10 0
0.00 0.00 0.00 0.13 0.05 0.00 0.74 0.02 0.01 0.03 0.02 0.00 6 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.00 0.00 9 2
0.01 0.00 0.01 0.00 0.05 0.00 0.01 0.01 0.59 0.31 0.00 0.01 8 4
0.02 0.01 0.01 0.00 0.30 0.45 0.01 0.04 0.05 0.08 0.00 0.03 5 4
0.00 0.00 0.95 0.00 0.00 0.00 0.00 0.00 0.00 0.04 0.00 0.00 2 9
0.00 0.02 0.00 0.00 0.25 0.02 0.00 0.00 0.68 0.02 0.00 0.00 8 4
0.03 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.94 0.00 0.00 9 0
0.20 0.01 0.10 0.00 0.10 0.05 0.04 0.01 0.23 0.18 0.03 0.05 8 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.00 0.01 0.02 0.03 0.01 0.01 0.60 0.01 0.03 0.01 0.27 7 11
0.01 0.33 0.06 0.00 0.22 0.12 0.02 0.01 0.10 0.09 0.01 0.04 1 4
0.01 0.01 0.53 0.00 0.01 0.00 0.05 0.01 0.14 0.21 0.00 0.01 2 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.00 0.46 0.00 0.01 0.46 0.01 0.00 0.00 0.03 0.00 0.03 2 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.04 0.02 0.01 0.09 0.04 0.05 0.43 0.13 0.10 0.06 0.01 7 10
0.59 0.00 0.35 0.00 0.00 0.00 0.00 0.02 0.00 0.01 0.01 0.00 0 2
0.02 0.01 0.12 0.02 0.05 0.22 0.05 0.13 0.04 0.32 0.00 0.02 9 5
0.00 0.01 0.01 0.42 0.02 0.00 0.02 0.03 0.43 0.03 0.04 0.00 3 8
0.00 0.01 0.72 0.00 0.07 0.01 0.01 0.00 0.03 0.14 0.00 0.01 2 11
0.01 0.01 0.01 0.06 0.11 0.03 0.04 0.39 0.19 0.10 0.01 0.03 7 8
0.57 0.01 0.04 0.00 0.01 0.01 0.22 0.02 0.04 0.02 0.02 0.03 0 6
0.11 0.05 0.05 0.01 0.08 0.03 0.09 0.01 0.48 0.07 0.01 0.01 8 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 0
0.00 0.00 0.02 0.00 0.54 0.03 0.03 0.01 0.11 0.25 0.01 0.00 4 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.88 0.00 0.01 0.02 0.01 0.00 0.02 0.04 0.00 0.01 2 4
0.01 0.01 0.08 0.00 0.27 0.01 0.01 0.00 0.00 0.59 0.00 0.02 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.08 0.01 0.63 0.00 0.04 0.03 0.02 0.00 0.01 0.07 0.02 0.08 2 0
0.00 0.00 0.01 0.02 0.14 0.01 0.24 0.00 0.46 0.09 0.00 0.01 8 9
0.00 0.01 0.01 0.01 0.08 0.01 0.00 0.01 0.69 0.02 0.16 0.00 8 4
0.01 0.00 0.00 0.00 0.04 0.01 0.01 0.00 0.01 0.01 0.00 0.90 11 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.06 0.02 0.05 0.20 0.04 0.18 0.03 0.04 0.07 0.02 0.29 4 11
0.05 0.02 0.15 0.00 0.28 0.08 0.03 0.00 0.07 0.27 0.01 0.03 9 4
0.04 0.01 0.09 0.12 0.02 0.03 0.02 0.08 0.40 0.06 0.10 0.03 8 3
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 9
0.00 0.01 0.00 0.00 0.09 0.06 0.00 0.00 0.01 0.83 0.00 0.00 9 4
0.00 0.00 0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.04 0.00 0.00 4 9
0.00 0.00 0.00 0.00 0.01 0.00 0.14 0.00 0.02 0.81 0.00 0.01 9 6
0.02 0.00 0.00 0.01 0.05 0.01 0.09 0.00 0.06 0.75 0.00 0.01 9 0
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 1
0.10 0.01 0.23 0.01 0.38 0.05 0.08 0.01 0.02 0.05 0.01 0.06 4 2
0.00 0.01 0.01 0.00 0.01 0.00 0.90 0.01 0.04 0.01 0.00 0.01 6 8
0.01 0.00 0.96 0.00 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.01 2 0
0.01 0.00 0.01 0.00 0.09 0.02 0.01 0.00 0.02 0.82 0.00 0.01 9 6
0.00 0.31 0.01 0.00 0.02 0.13 0.01 0.01 0.45 0.01 0.04 0.02 8 1
0.00 0.03 0.00 0.00 0.02 0.86 0.00 0.00 0.01 0.06 0.00 0.00 5 9
0.01 0.05 0.04 0.03 0.10 0.12 0.12 0.03 0.03 0.34 0.04 0.07 9 5
0.00 0.06 0.00 0.00 0.05 0.01 0.00 0.01 0.02 0.00 0.00 0.82 11 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.25 0.01 0.34 0.00 0.13 0.06 0.03 0.01 0.04 0.10 0.01 0.02 0 2
0.67 0.00 0.04 0.00 0.08 0.01 0.04 0.07 0.02 0.01 0.01 0.05 0 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.03 0.07 0.02 0.21 0.05 0.01 0.05 0.29 0.23 0.00 0.03 4 7
0.00 0.00 0.01 0.00 0.04 0.00 0.00 0.00 0.00 0.94 0.00 0.00 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.01 0.02 0.59 0.01 0.00 0.04 0.00 0.30 0.01 0.00 0.01 3 8
0.01 0.00 0.01 0.03 0.09 0.00 0.04 0.02 0.56 0.21 0.01 0.00 8 7
0.98 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 4
0.01 0.01 0.01 0.00 0.01 0.01 0.84 0.01 0.07 0.03 0.00 0.00 6 8
0.07 0.02 0.17 0.08 0.05 0.04 0.18 0.07 0.05 0.20 0.03 0.04 2 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 11
0.00 0.00 0.01 0.00 0.32 0.00 0.00 0.00 0.01 0.66 0.00 0.00 9 4
0.02 0.00 0.01 0.00 0.74 0.01 0.19 0.00 0.01 0.01 0.00 0.01 4 6
0.00 0.00 0.01 0.01 0.16 0.01 0.08 0.00 0.23 0.48 0.00 0.01 9 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.03 0.07 0.01 0.48 0.03 0.07 0.02 0.15 0.04 0.01 0.08 4 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.74 0.25 0.00 0.00 8 9
0.57 0.00 0.38 0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.01 0.01 0 2
0.00 0.03 0.03 0.00 0.07 0.01 0.01 0.00 0.01 0.83 0.00 0.01 9 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 8
0.01 0.01 0.03 0.02 0.21 0.04 0.15 0.04 0.33 0.15 0.00 0.02 8 5
0.00 0.00 0.00 0.02 0.07 0.00 0.04 0.07 0.69 0.04 0.05 0.01 8 4
0.28 0.01 0.04 0.01 0.12 0.03 0.26 0.02 0.11 0.12 0.00 0.01 6 0
0.01 0.11 0.01 0.01 0.16 0.06 0.03 0.01 0.01 0.01 0.01 0.58 11 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.18 0.00 0.13 0.00 0.18 0.03 0.01 0.00 0.00 0.43 0.00 0.03 9 4
0.01 0.33 0.02 0.07 0.11 0.04 0.25 0.06 0.04 0.05 0.01 0.03 6 1
0.13 0.00 0.74 0.00 0.00 0.00 0.00 0.00 0.00 0.11 0.00 0.00 2 9
0.18 0.01 0.05 0.11 0.02 0.01 0.08 0.01 0.03 0.47 0.00 0.02 9 3
0.02 0.01 0.01 0.06 0.18 0.01 0.12 0.03 0.06 0.44 0.00 0.04 9 0
0.02 0.05 0.07 0.01 0.05 0.04 0.41 0.03 0.23 0.01 0.05 0.02 6 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.05 0.01 0.00 0.01 0.78 0.01 0.02 0.06 0.01 0.01 0.02 5 1
0.02 0.00 0.04 0.01 0.03 0.61 0.03 0.04 0.04 0.13 0.02 0.02 5 9
0.01 0.07 0.03 0.14 0.02 0.02 0.22 0.29 0.03 0.02 0.02 0.12 6 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.02 0.01 0.38 0.02 0.02 0.03 0.09 0.01 0.02 0.41 0.00 0.01 9 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 4
0.00 0.01 0.12 0.00 0.01 0.45 0.01 0.00 0.32 0.01 0.07 0.01 5 10
0.00 0.00 0.00 0.00 0.02 0.00 0.01 0.00 0.04 0.92 0.00 0.00 9 8
0.01 0.00 0.00 0.09 0.07 0.00 0.03 0.03 0.10 0.63 0.00 0.01 9 6
0.00 0.01 0.00 0.00 0.04 0.93 0.00 0.00 0.01 0.00 0.00 0.00 5 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.05 0.01 0.12 0.00 0.07 0.33 0.01 0.36 0.01 0.02 0.00 0.03 7 5
0.02 0.00 0.00 0.01 0.01 0.00 0.92 0.00 0.00 0.02 0.00 0.00 6 0
0.03 0.02 0.03 0.00 0.09 0.03 0.04 0.00 0.01 0.42 0.00 0.32 9 11
0.01 0.00 0.00 0.04 0.54 0.01 0.14 0.04 0.15 0.05 0.02 0.00 4 10
0.00 0.16 0.00 0.00 0.01 0.69 0.00 0.00 0.01 0.00 0.01 0.11 5 11
0.00 0.00 0.00 0.01 0.18 0.00 0.03 0.00 0.68 0.08 0.01 0.00 8 6
0.00 0.12 0.00 0.00 0.01 0.85 0.00 0.00 0.00 0.00 0.01 0.00 5 11
0.00 0.02 0.01 0.02 0.37 0.09 0.10 0.02 0.12 0.21 0.01 0.01 4 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.82 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.16 0.01 0.00 0.00 0 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.00 0.44 0.00 0.00 0.00 0.55 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.01 0.02 0.00 0.19 0.01 0.03 0.54 0.17 0.01 0.00 0.02 7 4
0.01 0.00 0.00 0.00 0.05 0.02 0.00 0.02 0.80 0.08 0.00 0.01 8 9
0.00 0.00 0.00 0.00 0.37 0.02 0.01 0.00 0.35 0.24 0.00 0.01 4 8
0.03 0.00 0.08 0.00 0.27 0.02 0.04 0.00 0.03 0.47 0.00 0.05 9 4
0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.00 0.00 0.98 0.00 0.00 9 11
0.01 0.01 0.05 0.00 0.12 0.07 0.07 0.34 0.02 0.07 0.03 0.22 7 11
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 11
0.00 0.07 0.00 0.00 0.04 0.79 0.00 0.00 0.00 0.00 0.00 0.07 5 11
0.74 0.01 0.00 0.00 0.01 0.22 0.00 0.00 0.00 0.01 0.01 0.01 0 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.01 0.00 0.13 0.02 0.02 0.81 0.00 0.00 9 6
0.00 0.00 0.00 0.00 0.76 0.03 0.01 0.00 0.00 0.20 0.00 0.00 4 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.81 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.03 0.00 0.14 0 11
0.04 0.00 0.01 0.00 0.42 0.01 0.20 0.01 0.14 0.17 0.00 0.01 4 6
0.00 0.00 0.00 0.00 0.92 0.00 0.00 0.00 0.04 0.01 0.02 0.00 4 8
0.00 0.01 0.11 0.00 0.01 0.35 0.01 0.00 0.40 0.01 0.10 0.01 8 10
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.09 0.00 0.01 0.00 0.00 0.00 0.00 0.90 0.00 0.00 9 2
0.01 0.00 0.01 0.06 0.16 0.01 0.03 0.01 0.12 0.57 0.01 0.01 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 4
0.00 0.00 0.01 0.00 0.03 0.00 0.03 0.00 0.04 0.87 0.00 0.01 9 4
0.11 0.01 0.06 0.00 0.03 0.53 0.01 0.08 0.01 0.03 0.05 0.07 5 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.00 0.00 0.02 0.00 0.20 0.01 0.02 0.64 0.04 0.05 0.00 0.01 7 8
0.01 0.01 0.04 0.00 0.08 0.37 0.02 0.01 0.04 0.29 0.09 0.05 5 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.02 0.07 0.02 0.01 0.18 0.09 0.12 0.10 0.11 0.02 0.12 0.14 4 1
0.24 0.01 0.09 0.01 0.23 0.02 0.13 0.01 0.03 0.19 0.02 0.01 0 6
0.00 0.00 0.00 0.00 0.89 0.00 0.10 0.00 0.00 0.00 0.00 0.00 4 6
0.01 0.00 0.37 0.00 0.02 0.01 0.01 0.53 0.01 0.03 0.00 0.01 7 2
0.00 0.01 0.00 0.00 0.03 0.00 0.10 0.01 0.23 0.00 0.61 0.00 10 8
0.00 0.01 0.02 0.00 0.11 0.01 0.01 0.00 0.03 0.78 0.00 0.04 9 4
0.00 0.00 0.01 0.03 0.00 0.00 0.00 0.00 0.02 0.93 0.00 0.01 9 3
0.01 0.02 0.03 0.00 0.52 0.03 0.02 0.01 0.12 0.21 0.01 0.02 4 9
0.01 0.01 0.01 0.00 0.39 0.01 0.08 0.00 0.20 0.28 0.02 0.01 4 9
0.00 0.00 0.02 0.00 0.04 0.00 0.10 0.00 0.02 0.83 0.00 0.00 9 6
0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.06 0.01 0.90 0.00 0.00 9 7
0.01 0.04 0.18 0.00 0.06 0.08 0.02 0.06 0.15 0.38 0.00 0.02 9 2
0.12 0.01 0.78 0.00 0.01 0.01 0.01 0.01 0.01 0.01 0.00 0.04 2 0
0.00 0.00 0.43 0.00 0.04 0.01 0.02 0.00 0.09 0.40 0.00 0.01 9 8
0.01 0.00 0.00 0.00 0.06 0.00 0.08 0.00 0.79 0.05 0.00 0.00 8 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.16 0.00 0.06 0.00 0.01 0.76 0.00 0.00 9 4
0.01 0.10 0.01 0.00 0.04 0.07 0.02 0.07 0.61 0.01 0.01 0.05 8 1
0.00 0.01 0.04 0.00 0.29 0.04 0.51 0.01 0.02 0.05 0.00 0.01 6 9
0.14 0.00 0.01 0.00 0.04 0.02 0.01 0.00 0.01 0.76 0.00 0.00 9 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.01 2 1
0.44 0.01 0.00 0.00 0.04 0.01 0.06 0.35 0.02 0.01 0.06 0.01 7 4
0.00 0.02 0.05 0.04 0.03 0.02 0.05 0.02 0.36 0.40 0.01 0.01 9 8
0.01 0.00 0.07 0.00 0.27 0.00 0.06 0.00 0.02 0.55 0.00 0.01 9 4
0.01 0.01 0.04 0.01 0.45 0.01 0.08 0.01 0.03 0.13 0.00 0.23 4 5
0.01 0.00 0.01 0.02 0.04 0.01 0.70 0.03 0.05 0.14 0.00 0.00 6 9
0.00 0.00 0.00 0.00 0.54 0.00 0.00 0.00 0.00 0.46 0.00 0.00 4 5
0.01 0.01 0.01 0.01 0.07 0.02 0.01 0.43 0.19 0.03 0.18 0.02 7 10
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.00 0.01 0.01 0.00 0.00 0.03 0.01 0.04 0.00 0.01 0.87 0.01 10 7
0.01 0.00 0.00 0.00 0.28 0.01 0.01 0.01 0.12 0.15 0.41 0.00 4 10
0.00 0.00 0.01 0.01 0.05 0.00 0.09 0.00 0.01 0.82 0.00 0.01 9 4
0.01 0.01 0.04 0.06 0.03 0.10 0.04 0.20 0.03 0.16 0.30 0.02 10 7
0.00 0.12 0.05 0.00 0.08 0.05 0.03 0.03 0.58 0.02 0.01 0.02 8 1
0.01 0.01 0.09 0.02 0.03 0.12 0.06 0.02 0.49 0.03 0.11 0.02 8 10
0.17 0.01 0.07 0.01 0.12 0.14 0.24 0.01 0.01 0.10 0.01 0.12 6 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.01 0.00 0.20 0.01 0.01 0.00 0.00 0.76 0.00 0.00 9 4
0.04 0.00 0.01 0.02 0.22 0.01 0.23 0.03 0.35 0.04 0.01 0.04 4 8
0.00 0.28 0.00 0.00 0.00 0.72 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.00 0.05 0.00 0.15 0.00 0.03 0.00 0.10 0.66 0.00 0.00 9 8
0.01 0.01 0.41 0.00 0.16 0.27 0.03 0.01 0.02 0.04 0.02 0.02 2 4
0.01 0.05 0.02 0.00 0.02 0.85 0.00 0.02 0.02 0.01 0.00 0.01 5 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.14 0.00 0.00 0.00 0.00 0.86 0.00 0.00 9 4
0.02 0.00 0.61 0.00 0.24 0.01 0.00 0.00 0.01 0.10 0.00 0.00 2 4
0.00 0.68 0.01 0.00 0.01 0.27 0.01 0.00 0.00 0.01 0.00 0.00 1 5
0.03 0.01 0.05 0.01 0.20 0.07 0.06 0.07 0.13 0.06 0.22 0.07 4 5
0.01 0.00 0.01 0.02 0.14 0.01 0.65 0.01 0.03 0.09 0.03 0.01 6 9
0.01 0.01 0.05 0.00 0.49 0.02 0.01 0.32 0.02 0.03 0.00 0.05 7 11
0.04 0.05 0.01 0.00 0.02 0.60 0.04 0.04 0.03 0.06 0.03 0.09 5 0
0.01 0.01 0.01 0.00 0.54 0.00 0.16 0.00 0.21 0.05 0.00 0.00 4 6
0.03 0.03 0.18 0.01 0.14 0.03 0.12 0.02 0.20 0.21 0.02 0.01 9 4
0.00 0.00 0.00 0.00 0.10 0.00 0.77 0.00 0.00 0.11 0.00 0.00 6 9
0.01 0.00 0.01 0.00 0.12 0.00 0.01 0.00 0.00 0.85 0.00 0.00 9 4
0.01 0.00 0.03 0.05 0.35 0.01 0.09 0.02 0.24 0.18 0.00 0.02 4 8
0.02 0.03 0.03 0.00 0.36 0.05 0.06 0.00 0.02 0.22 0.00 0.20 4 6
0.94 0.00 0.02 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.00 0.00 0 5
0.00 0.11 0.00 0.00 0.00 0.89 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.03 0.00 0.01 0.00 0.01 0.94 0.00 0.00 9 11
0.00 0.00 0.00 0.00 0.28 0.00 0.13 0.00 0.01 0.58 0.00 0.00 9 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.01 0.00 0.68 0.00 0.01 0.00 0.01 0.29 0.00 0.00 4 9
0.05 0.03 0.04 0.04 0.17 0.08 0.06 0.04 0.09 0.05 0.23 0.11 4 5
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.04 0.04 0.03 0.00 0.24 0.06 0.16 0.10 0.07 0.04 0.12 0.09 6 11
0.00 0.25 0.02 0.00 0.01 0.69 0.00 0.00 0.00 0.00 0.00 0.02 5 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.97 11 4
0.01 0.01 0.05 0.03 0.04 0.06 0.34 0.11 0.08 0.26 0.01 0.01 6 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 10 8
0.00 0.00 0.05 0.00 0.00 0.03 0.01 0.01 0.01 0.87 0.00 0.01 9 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.01 0.00 0.00 0.10 0.02 0.01 0.02 0.10 0.00 0.71 0.01 10 8
0.00 0.01 0.07 0.00 0.06 0.00 0.08 0.00 0.06 0.70 0.00 0.01 9 2
0.00 0.00 0.02 0.00 0.22 0.01 0.04 0.00 0.01 0.70 0.00 0.01 9 1
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.00 0.00 0.91 0.00 0.07 0.00 0.00 0.01 0.00 0.00 4 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.04 0.00 0.13 0.03 0.01 0.01 0.08 0.00 0.01 0.67 0.00 0.01 9 3
0.03 0.09 0.02 0.01 0.47 0.13 0.03 0.01 0.09 0.03 0.06 0.03 4 10
0.02 0.03 0.06 0.10 0.22 0.07 0.18 0.03 0.01 0.22 0.01 0.05 6 4
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 2 9
0.00 0.01 0.00 0.00 0.76 0.01 0.01 0.01 0.14 0.01 0.01 0.03 4 8
0.00 0.00 0.09 0.00 0.00 0.03 0.00 0.00 0.76 0.00 0.09 0.00 8 10
0.12 0.01 0.02 0.01 0.13 0.03 0.27 0.16 0.05 0.03 0.01 0.16 6 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.00 0.57 0.00 0.00 0.00 0.00 0.00 0.00 0.42 0.00 0.00 2 9
0.81 0.00 0.01 0.00 0.09 0.01 0.04 0.00 0.01 0.01 0.00 0.01 0 4
0.00 0.00 0.00 0.13 0.05 0.01 0.04 0.01 0.01 0.03 0.72 0.00 10 4
0.00 0.00 0.03 0.00 0.05 0.01 0.03 0.02 0.41 0.45 0.00 0.01 9 8
0.00 0.11 0.00 0.00 0.01 0.83 0.00 0.00 0.01 0.00 0.00 0.02 5 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.02 0.02 0.41 0.01 0.12 0.02 0.16 0.02 0.02 0.15 0.01 0.04 2 6
0.01 0.01 0.16 0.00 0.02 0.02 0.02 0.00 0.74 0.03 0.00 0.00 8 2
0.00 0.00 0.01 0.03 0.20 0.03 0.18 0.06 0.03 0.44 0.01 0.01 9 6
0.01 0.08 0.01 0.03 0.19 0.05 0.14 0.04 0.25 0.08 0.05 0.07 6 4
0.01 0.00 0.00 0.00 0.00 0.47 0.00 0.00 0.00 0.00 0.50 0.00 5 10
0.26 0.04 0.44 0.00 0.03 0.08 0.04 0.02 0.01 0.05 0.01 0.02 2 0
0.00 0.00 0.04 0.00 0.03 0.00 0.01 0.00 0.00 0.91 0.00 0.00 9 4
0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 5
0.03 0.02 0.15 0.00 0.15 0.21 0.03 0.01 0.04 0.24 0.00 0.12 9 4
0.00 0.04 0.00 0.00 0.21 0.72 0.00 0.00 0.01 0.00 0.00 0.01 5 4
0.00 0.32 0.00 0.00 0.00 0.65 0.00 0.00 0.02 0.00 0.00 0.00 5 1
0.04 0.00 0.00 0.00 0.89 0.00 0.01 0.00 0.02 0.01 0.00 0.02 4 11
0.00 0.00 0.97 0.00 0.01 0.00 0.00 0.00 0.01 0.01 0.00 0.00 2 4
0.02 0.00 0.20 0.00 0.07 0.01 0.06 0.01 0.09 0.52 0.00 0.01 9 11
0.01 0.00 0.01 0.00 0.04 0.01 0.01 0.01 0.51 0.39 0.01 0.01 9 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
