accident art crime economics education entertainment environment international opinion politics science_tech sports predicted target
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.00 0.01 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.97 0.00 10 10
0.01 0.00 0.01 0.00 0.00 0.00 0.97 0.00 0.01 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.91 0.00 0.00 0.00 0.00 0.00 0.00 0.09 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.83 0.14 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.12 0.88 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.63 0.36 0.00 0.00 8 9
0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.00 0.97 0.00 0.00 0.00 8 8
0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.04 0.00 0.15 0.04 0.01 0.01 0.14 0.11 0.00 0.49 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.89 0.00 0.00 0.00 0.11 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.12 0.06 0.03 0.01 0.01 0.03 0.02 0.25 0.10 0.01 0.03 0.32 7 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.78 0.04 0.06 0.01 0.00 0.01 0.07 0.01 0.00 0.01 0.01 0.01 0 0
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.01 0.54 0.00 0.00 0.00 0.00 0.23 0.00 0.00 0.20 0.01 0.01 1 6
0.01 0.00 0.00 0.03 0.01 0.01 0.01 0.02 0.01 0.00 0.85 0.03 10 10
0.01 0.00 0.00 0.01 0.00 0.01 0.01 0.95 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.18 0.11 0.00 0.00 0.58 0.01 0.07 0.01 0.03 0.00 6 2
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.01 0.03 0.21 0.01 0.00 0.00 0.59 0.02 0.08 0.01 0.02 0.00 6 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.01 0.00 0.00 0.01 0.00 0.00 0.96 0.00 0.00 0.00 0.01 0.00 6 6
0.00 0.01 0.00 0.00 0.91 0.01 0.01 0.01 0.01 0.00 0.02 0.01 4 4
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 7 7
0.00 0.26 0.00 0.00 0.00 0.74 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.01 0.01 0.06 0.00 0.00 0.01 0.03 0.00 0.02 0.82 0.01 0.01 9 9
0.02 0.12 0.01 0.07 0.04 0.12 0.28 0.13 0.03 0.01 0.10 0.07 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.50 0.14 0.01 0.03 0.03 0.01 0.04 0.04 0.10 0.01 0.06 0.01 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.03 0.00 0.09 0.03 0.01 0.01 0.60 0.12 0.01 0.08 0.03 0.00 6 6
0.02 0.00 0.95 0.00 0.00 0.00 0.01 0.00 0.00 0.02 0.00 0.00 2 2
0.02 0.02 0.00 0.00 0.11 0.00 0.04 0.05 0.74 0.00 0.02 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.94 0.05 0.00 0.00 0.00 7 8
0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.07 0.82 0.01 0.00 0.00 0.00 0.06 0.00 0.00 0.00 0.01 0.02 1 1
0.01 0.02 0.00 0.01 0.01 0.00 0.03 0.02 0.03 0.00 0.87 0.01 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.95 0.00 0.00 0.00 0.02 0.01 0.00 0.01 0.00 0.00 0.00 1 5
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 7 7
0.00 0.03 0.00 0.00 0.85 0.01 0.01 0.01 0.08 0.00 0.01 0.00 4 4
0.00 0.08 0.00 0.00 0.11 0.00 0.00 0.00 0.01 0.00 0.00 0.79 11 4
0.00 0.53 0.00 0.00 0.01 0.00 0.00 0.00 0.46 0.00 0.00 0.00 1 8
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.87 0.00 0.00 0.00 0.01 0.11 0.00 0.01 0.00 0.00 0.00 1 6
0.00 0.01 0.00 0.00 0.00 0.00 0.97 0.00 0.00 0.01 0.00 0.00 6 6
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.02 0.00 0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 5 5
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.01 0.02 0.00 0.00 0.01 0.00 0.01 0.01 0.93 0.01 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.00 0.00 0.02 0.01 0.00 6 6
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.94 0.01 0.00 0.00 0.01 0.00 0.00 0.03 0.00 0.00 2 2
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.01 0.01 0.00 0.01 0.00 0.02 0.03 0.48 0.01 0.00 0.41 0.02 10 7
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.01 0.00 0.00 0.00 0.00 0.00 0.01 0.42 0.00 0.00 0.55 0.00 10 10
0.02 0.00 0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 6 6
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.01 0.04 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.93 11 11
0.00 0.01 0.02 0.10 0.00 0.00 0.00 0.01 0.84 0.00 0.00 0.00 8 8
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 3 3
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.51 0.00 0.00 0.00 0.00 0.00 0.48 0.00 10 4
0.00 0.00 0.00 0.00 0.95 0.00 0.00 0.00 0.04 0.00 0.00 0.00 4 4
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.01 0.01 0.36 0.42 0.00 0.01 0.02 0.01 0.02 0.13 0.01 0.01 3 2
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.02 0.00 0.00 0.00 0.00 0.91 0.00 0.00 0.06 0.00 0.01 6 6
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.74 0.25 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.01 0.00 0.00 0.00 0.95 0.00 0.00 0.00 0.00 0.01 0.01 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.17 0.00 0.00 0.00 0.81 0.00 0.00 0.01 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.98 0.00 0.00 0.00 8 8
0.02 0.01 0.00 0.00 0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 6 6
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 2 2
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.03 0.00 0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.11 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.89 11 1
0.00 0.00 0.08 0.00 0.00 0.00 0.01 0.01 0.01 0.87 0.00 0.00 9 9
0.02 0.04 0.02 0.00 0.01 0.00 0.00 0.90 0.01 0.00 0.00 0.00 7 7
0.00 0.04 0.00 0.00 0.00 0.91 0.00 0.00 0.00 0.00 0.03 0.00 5 5
0.04 0.00 0.86 0.00 0.00 0.00 0.00 0.00 0.00 0.09 0.00 0.00 2 2
0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.01 0.35 0.01 0.01 0.02 0.17 0.03 0.19 0.15 0.01 0.02 0.02 1 7
0.01 0.01 0.00 0.00 0.00 0.00 0.97 0.00 0.00 0.00 0.01 0.00 6 6
0.62 0.01 0.08 0.01 0.00 0.01 0.11 0.02 0.04 0.08 0.02 0.01 0 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 10 10
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.01 0.98 0.00 0.00 9 9
0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 11
0.00 0.95 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.00 0.02 1 1
0.05 0.02 0.13 0.03 0.00 0.00 0.03 0.10 0.55 0.06 0.02 0.01 8 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.69 0.00 0.00 0.00 0.00 0.00 0.28 0.01 0.00 0.00 2 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.97 0.00 0.00 0.00 8 1
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.97 0.00 0.01 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0 0
0.01 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.02 0.01 0.00 0.00 0.00 0.03 0.01 0.02 0.90 0.00 0.00 9 9
0.01 0.16 0.01 0.01 0.01 0.01 0.07 0.28 0.04 0.00 0.32 0.07 1 7
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.01 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.06 0.12 0.02 0.04 0.03 0.20 0.35 0.06 0.02 0.03 0.05 0.03 6 5
0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.01 0.00 0.53 0.00 0.00 0.00 0.00 0.01 0.00 0.44 0.00 3 3
0.00 0.00 0.00 0.03 0.12 0.00 0.00 0.00 0.00 0.00 0.83 0.00 10 10
0.01 0.00 0.00 0.00 0.00 0.00 0.88 0.00 0.08 0.00 0.02 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.01 0.00 5 5
0.19 0.01 0.01 0.05 0.01 0.00 0.18 0.06 0.10 0.00 0.39 0.00 10 10
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.95 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.96 0.00 0.00 0.00 0.00 0.03 0.00 5 5
0.04 0.01 0.00 0.01 0.00 0.00 0.08 0.83 0.02 0.00 0.00 0.01 7 7
0.00 0.01 0.00 0.00 0.89 0.00 0.00 0.00 0.02 0.06 0.00 0.00 4 4
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.01 0.00 0.02 0.68 0.00 0.00 0.05 0.00 0.00 0.20 0.03 0.00 3 9
0.00 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 11 11
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.01 0.00 0.10 0.00 0.88 0.00 0.00 0.00 8 8
0.02 0.01 0.53 0.04 0.15 0.01 0.02 0.01 0.06 0.15 0.01 0.01 2 4
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.00 0.01 0.00 0.00 0.01 0.86 0.12 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 8 8
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.04 0.89 0.00 0.00 0.00 0.00 0.04 0.00 0.00 0.00 0.01 0.01 1 1
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.01 0.00 0.97 0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.00 2 2
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.04 0.92 0.00 0.00 0.03 0.00 0.01 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.04 0.00 0.00 0.00 0.00 0.00 0.00 0.95 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.02 0.15 0.01 0.03 0.06 0.48 0.07 0.01 0.10 0.02 0.03 0.01 5 8
0.18 0.04 0.00 0.01 0.00 0.01 0.01 0.39 0.05 0.00 0.29 0.01 10 7
0.00 0.00 0.05 0.00 0.00 0.00 0.01 0.00 0.01 0.93 0.00 0.00 9 9
0.00 0.00 0.20 0.00 0.00 0.00 0.00 0.00 0.00 0.79 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.01 0.86 0.03 0.00 0.00 0.00 0.00 0.08 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.05 0.00 0.91 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.94 0.00 0.06 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.03 0.04 0.01 0.01 0.00 0.01 0.85 0.01 0.00 0.00 0.01 0.03 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.01 0.00 0.01 0.00 0.01 0.00 0.95 0.01 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 11
0.00 0.00 0.00 0.06 0.00 0.00 0.93 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.01 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.98 0.00 0.00 0.00 0.02 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.04 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.01 0.00 0.03 0.01 0.00 0.00 0.02 0.00 0.00 0.92 0.00 0.00 9 6
0.00 0.01 0.02 0.03 0.00 0.54 0.00 0.03 0.02 0.33 0.01 0.00 5 9
0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 6 6
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.05 0.00 0.00 0.02 0.01 0.01 0.02 0.86 0.00 0.01 0.01 8 8
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.00 10 10
0.00 0.88 0.00 0.00 0.00 0.01 0.00 0.00 0.11 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 7 7
0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1 1
0.00 0.00 0.00 0.00 0.00 0.00 0.07 0.00 0.92 0.00 0.00 0.00 8 8
0.00 0.01 0.01 0.68 0.08 0.01 0.02 0.04 0.00 0.03 0.12 0.00 3 3
0.00 0.00 0.99 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 8 8
0.97 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 0.00 0.00 0.01 0.02 7 7
0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.00 0.00 2 2
0.00 0.03 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.96 11 11
0.05 0.03 0.01 0.57 0.00 0.00 0.19 0.02 0.07 0.02 0.03 0.02 3 6
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
