accident art crime economics education entertainment environment international opinion politics science_tech sports predicted target
0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.00 0.90 0.07 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.81 0.00 0.00 0.00 0.02 0.16 0.00 0.00 4 9
0.00 0.00 0.01 0.01 0.02 0.01 0.01 0.01 0.91 0.02 0.00 0.00 8 8
0.00 0.02 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.01 0.00 0.00 0.92 0.01 0.00 0.00 0.04 0.00 0.00 0.01 4 4
0.11 0.01 0.54 0.00 0.12 0.01 0.00 0.00 0.16 0.02 0.01 0.01 2 8
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 3
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 11
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.13 0.00 0.00 0.01 0.81 0.00 0.00 0.02 0.00 0.00 0.01 5 1
0.00 0.00 0.91 0.00 0.00 0.01 0.01 0.00 0.05 0.01 0.01 0.00 2 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.01 0.01 0.01 0.01 0.87 0.01 0.04 0.01 0.01 0.02 0.00 0.01 4 4
0.01 0.13 0.03 0.00 0.02 0.73 0.01 0.00 0.01 0.03 0.00 0.03 5 5
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.00 0.00 0.01 0.00 0.00 0.00 0.03 0.79 0.02 0.14 0.00 0.01 7 7
0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 1 1
0.84 0.00 0.03 0.00 0.00 0.02 0.00 0.02 0.04 0.03 0.01 0.00 0 2
0.02 0.02 0.12 0.00 0.23 0.29 0.04 0.00 0.07 0.19 0.01 0.01 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 8 8
0.85 0.00 0.03 0.00 0.02 0.01 0.01 0.06 0.00 0.01 0.00 0.00 0 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.00 0.00 0.01 0.00 0.04 0.00 0.85 0.01 0.03 0.05 0.00 0.00 6 6
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 9 2
0.01 0.03 0.03 0.01 0.54 0.01 0.09 0.01 0.03 0.10 0.00 0.13 4 4
0.00 0.00 0.00 0.71 0.04 0.00 0.01 0.06 0.05 0.11 0.01 0.01 3 3
0.00 0.05 0.01 0.01 0.02 0.01 0.03 0.02 0.03 0.01 0.00 0.80 11 11
0.01 0.01 0.01 0.02 0.78 0.01 0.07 0.02 0.02 0.03 0.00 0.01 4 4
0.00 0.00 0.05 0.00 0.12 0.00 0.01 0.00 0.59 0.21 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.01 0.97 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.03 0.00 0.01 0.93 0.01 0.01 0.00 0.00 7 7
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.88 0.00 0.01 0.00 0.07 0.02 0.02 0.00 4 4
0.00 0.00 0.00 0.02 0.01 0.01 0.01 0.02 0.01 0.90 0.00 0.01 9 9
0.00 0.00 0.01 0.01 0.83 0.01 0.00 0.01 0.00 0.11 0.01 0.01 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.15 0.00 0.00 0.00 0.85 11 7
0.00 0.00 0.00 0.01 0.09 0.01 0.03 0.01 0.01 0.83 0.00 0.00 9 5
0.91 0.00 0.01 0.01 0.01 0.00 0.02 0.01 0.01 0.01 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.01 0.00 0.03 0.00 0.01 0.94 0.00 0.00 9 6
0.01 0.01 0.01 0.00 0.01 0.03 0.01 0.02 0.00 0.00 0.87 0.03 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.97 0.00 0.00 9 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.00 0.00 0.00 0.00 0.02 0.00 0.01 0.00 0.01 0.96 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.00 0.16 0.00 0.00 0.01 0.00 0.00 0.12 0.69 0.00 0.00 9 9
0.00 0.01 0.02 0.01 0.02 0.81 0.02 0.02 0.02 0.02 0.01 0.03 5 5
0.00 0.01 0.07 0.01 0.10 0.04 0.01 0.00 0.02 0.71 0.01 0.01 9 4
0.96 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.04 0.00 0.00 0 0
0.01 0.01 0.01 0.01 0.06 0.02 0.02 0.06 0.04 0.00 0.00 0.78 11 11
0.01 0.02 0.04 0.01 0.31 0.23 0.15 0.01 0.10 0.10 0.00 0.02 4 2
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.02 0.96 0.01 0.00 0.00 8 8
0.62 0.00 0.38 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.36 0.01 0.03 0.03 0.13 0.04 0.07 0.19 0.03 0.07 0.02 0.03 0 0
0.06 0.00 0.06 0.01 0.02 0.02 0.04 0.24 0.01 0.50 0.01 0.01 9 7
0.00 0.00 0.00 0.00 0.74 0.02 0.06 0.00 0.04 0.12 0.00 0.01 4 4
0.00 0.00 0.09 0.00 0.00 0.00 0.00 0.00 0.00 0.90 0.00 0.00 9 11
0.05 0.02 0.37 0.00 0.02 0.01 0.00 0.46 0.01 0.01 0.03 0.02 7 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 11
0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 0.09 0.00 0.03 0.00 0.01 0.00 0.02 0.84 0.00 0.01 9 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.00 0.00 0.01 0.00 0.66 0.00 0.03 0.00 0.00 0.29 0.00 0.00 4 4
0.01 0.03 0.00 0.00 0.04 0.01 0.06 0.01 0.82 0.01 0.01 0.01 8 6
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.01 0.01 0.00 0.01 0.03 0.11 0.12 0.07 0.03 0.02 0.53 0.05 10 10
0.02 0.01 0.02 0.05 0.39 0.01 0.17 0.11 0.08 0.09 0.01 0.04 4 7
0.00 0.00 0.01 0.02 0.03 0.01 0.04 0.84 0.01 0.04 0.00 0.00 7 7
0.01 0.02 0.35 0.00 0.07 0.02 0.01 0.00 0.07 0.45 0.00 0.00 9 2
0.01 0.00 0.01 0.00 0.05 0.00 0.02 0.00 0.01 0.02 0.00 0.88 11 11
0.02 0.00 0.97 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.01 0.02 0.01 0.05 0.32 0.04 0.02 0.01 0.01 0.04 0.07 0.41 11 4
0.68 0.00 0.26 0.00 0.00 0.00 0.00 0.00 0.00 0.03 0.01 0.00 0 0
0.32 0.00 0.01 0.03 0.02 0.00 0.51 0.02 0.02 0.04 0.00 0.02 6 6
0.23 0.00 0.01 0.02 0.04 0.01 0.20 0.01 0.03 0.45 0.01 0.00 9 0
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.01 0.02 0.01 0.04 0.09 0.01 0.03 0.01 0.65 0.12 0.00 0.01 8 9
0.00 0.81 0.01 0.00 0.01 0.08 0.01 0.00 0.04 0.00 0.01 0.02 1 1
0.02 0.14 0.04 0.01 0.10 0.04 0.14 0.01 0.19 0.21 0.01 0.09 9 2
0.01 0.01 0.02 0.25 0.02 0.12 0.06 0.36 0.03 0.05 0.02 0.03 3 5
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.01 0.00 0.84 0.02 0.00 0.01 0.00 0.01 0.10 0.00 0.00 3 3
0.01 0.00 0.12 0.00 0.76 0.01 0.00 0.00 0.01 0.08 0.00 0.01 4 9
0.02 0.33 0.11 0.02 0.04 0.06 0.09 0.19 0.05 0.02 0.04 0.04 1 7
0.01 0.00 0.02 0.00 0.01 0.03 0.00 0.89 0.01 0.01 0.01 0.01 7 0
0.01 0.25 0.00 0.00 0.01 0.70 0.00 0.00 0.01 0.00 0.00 0.01 5 1
0.00 0.01 0.00 0.00 0.01 0.11 0.00 0.00 0.01 0.01 0.84 0.01 10 10
0.00 0.20 0.00 0.00 0.51 0.22 0.01 0.01 0.02 0.01 0.00 0.02 4 5
0.00 0.00 0.01 0.00 0.01 0.00 0.01 0.00 0.01 0.95 0.00 0.00 9 9
0.00 0.01 0.01 0.01 0.46 0.10 0.02 0.01 0.01 0.12 0.01 0.24 4 4
0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.97 0.01 0.00 0.00 8 8
0.01 0.00 0.01 0.07 0.01 0.00 0.00 0.86 0.01 0.03 0.00 0.00 7 3
0.14 0.01 0.66 0.00 0.08 0.02 0.01 0.00 0.00 0.02 0.01 0.05 2 2
0.00 0.00 0.04 0.00 0.06 0.02 0.01 0.00 0.01 0.85 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.90 0.00 0.03 0.00 0.01 0.05 0.00 0.00 4 4
0.28 0.01 0.33 0.02 0.08 0.06 0.04 0.08 0.02 0.04 0.03 0.02 0 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.94 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.04 0 0
0.00 0.01 0.01 0.76 0.02 0.01 0.02 0.03 0.03 0.04 0.07 0.00 3 3
0.01 0.01 0.67 0.02 0.04 0.02 0.03 0.01 0.04 0.11 0.02 0.02 2 2
0.00 0.00 0.01 0.00 0.04 0.01 0.01 0.00 0.04 0.89 0.00 0.01 9 9
0.00 0.05 0.00 0.00 0.00 0.95 0.00 0.00 0.00 0.00 0.00 0.00 5 10
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 7
0.00 0.01 0.01 0.01 0.05 0.75 0.04 0.01 0.02 0.10 0.00 0.01 5 5
0.01 0.03 0.01 0.01 0.02 0.83 0.00 0.02 0.03 0.01 0.02 0.01 5 5
0.00 0.05 0.01 0.01 0.05 0.02 0.01 0.39 0.19 0.22 0.01 0.02 7 7
0.00 0.00 0.00 0.00 0.03 0.00 0.00 0.00 0.02 0.93 0.00 0.00 9 9
0.13 0.00 0.68 0.00 0.01 0.02 0.02 0.00 0.07 0.03 0.00 0.03 2 2
0.01 0.07 0.07 0.05 0.15 0.08 0.07 0.03 0.35 0.07 0.03 0.04 8 8
0.02 0.00 0.00 0.01 0.01 0.00 0.90 0.01 0.02 0.02 0.00 0.00 6 6
0.00 0.01 0.00 0.00 0.02 0.01 0.01 0.00 0.00 0.00 0.00 0.93 11 11
0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.01 0.00 0.00 0.00 4 4
0.00 0.00 0.00 0.06 0.14 0.03 0.03 0.58 0.01 0.10 0.03 0.02 7 3
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.01 0.00 0.00 0.00 0.06 0.00 0.10 0.02 0.00 0.81 0.00 0.00 9 9
0.00 0.01 0.00 0.00 0.01 0.00 0.00 0.00 0.05 0.00 0.00 0.92 11 11
0.06 0.00 0.76 0.01 0.01 0.01 0.04 0.02 0.00 0.08 0.00 0.00 2 2
0.00 0.01 0.00 0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.02 0.01 0.01 0.04 0.01 0.01 0.33 0.01 0.58 0.00 10 10
0.85 0.00 0.01 0.00 0.11 0.00 0.00 0.00 0.00 0.02 0.00 0.00 0 4
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.98 11 11
0.00 0.00 0.00 0.00 0.01 0.01 0.00 0.00 0.00 0.98 0.00 0.00 9 5
0.01 0.08 0.01 0.02 0.27 0.33 0.08 0.02 0.03 0.05 0.04 0.05 4 4
0.18 0.01 0.72 0.00 0.02 0.01 0.01 0.00 0.00 0.01 0.03 0.01 2 2
0.00 0.00 0.01 0.00 0.91 0.01 0.01 0.01 0.01 0.01 0.01 0.02 4 4
0.00 0.33 0.00 0.00 0.00 0.66 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.98 0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.01 0.05 0.00 0.14 0.03 0.02 0.01 0.59 0.13 0.01 0.00 8 8
0.42 0.01 0.20 0.04 0.04 0.01 0.09 0.01 0.02 0.14 0.01 0.01 0 0
0.80 0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.17 0.00 0 0
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.18 0.00 0.01 0.00 0.43 0.08 0.07 0.00 0.13 0.04 0.03 0.00 4 6
0.00 0.74 0.00 0.00 0.00 0.25 0.00 0.00 0.00 0.00 0.00 0.00 1 5
0.01 0.10 0.06 0.09 0.25 0.09 0.11 0.11 0.06 0.05 0.02 0.04 4 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.01 0.96 0.00 0.00 9 9
0.00 0.08 0.00 0.00 0.00 0.92 0.00 0.00 0.00 0.00 0.00 0.00 5 1
0.00 0.01 0.00 0.00 0.04 0.00 0.00 0.00 0.50 0.43 0.00 0.01 9 9
0.71 0.01 0.05 0.00 0.01 0.02 0.01 0.12 0.03 0.02 0.00 0.01 0 4
0.00 0.05 0.00 0.00 0.00 0.95 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.01 0.00 0.06 0.01 0.02 0.00 0.26 0.63 0.00 0.00 9 9
0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.00 0.00 0.00 0.02 0.00 0.03 0.00 0.00 0.93 0.00 0.00 9 9
0.01 0.10 0.01 0.04 0.36 0.03 0.05 0.19 0.04 0.04 0.04 0.10 7 4
0.00 0.00 0.91 0.00 0.01 0.03 0.01 0.00 0.01 0.01 0.01 0.00 2 2
0.00 0.00 0.00 0.01 0.00 0.00 0.97 0.00 0.00 0.00 0.00 0.00 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 11 11
0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 3 3
0.00 0.00 0.00 0.04 0.70 0.01 0.05 0.02 0.04 0.11 0.01 0.01 4 4
0.13 0.01 0.05 0.06 0.02 0.01 0.14 0.06 0.01 0.45 0.05 0.01 9 9
0.01 0.01 0.01 0.01 0.30 0.03 0.02 0.01 0.09 0.02 0.00 0.49 11 11
0.01 0.01 0.01 0.53 0.03 0.01 0.07 0.09 0.10 0.06 0.04 0.04 3 3
0.00 0.00 0.00 0.00 0.89 0.00 0.01 0.00 0.10 0.01 0.00 0.00 4 4
0.01 0.01 0.81 0.00 0.00 0.00 0.00 0.00 0.02 0.14 0.00 0.00 2 9
0.01 0.01 0.01 0.01 0.02 0.05 0.01 0.65 0.00 0.21 0.01 0.02 7 7
0.00 0.00 0.00 0.00 0.01 0.00 0.02 0.00 0.00 0.90 0.00 0.05 9 11
0.00 0.01 0.86 0.00 0.03 0.02 0.01 0.00 0.00 0.06 0.00 0.01 2 6
0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.02 0.01 0.00 0.94 0.00 10 10
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.00 0.00 0.03 0.00 0.14 0.00 0.01 0.82 0.00 0.01 9 9
0.00 0.01 0.06 0.01 0.09 0.04 0.04 0.06 0.14 0.52 0.01 0.03 9 9
0.01 0.00 0.01 0.01 0.03 0.01 0.05 0.83 0.01 0.03 0.00 0.02 7 7
0.00 0.00 0.00 0.00 0.04 0.00 0.01 0.00 0.93 0.01 0.00 0.00 8 8
0.00 0.06 0.00 0.00 0.00 0.92 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.01 0.00 0.00 0.01 0.83 0.02 0.06 0.01 0.01 0.05 0.01 0.00 4 4
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.07 0.00 0.00 0.00 0.01 0.00 0.00 0.90 0.00 10 10
0.00 0.03 0.01 0.01 0.03 0.03 0.03 0.02 0.01 0.80 0.00 0.02 9 9
0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.12 0.00 0.00 0.01 0.04 0.01 0.75 0.02 0.01 0.01 0.02 0.01 6 6
0.01 0.02 0.04 0.00 0.47 0.18 0.08 0.01 0.01 0.10 0.02 0.05 4 8
0.00 0.17 0.00 0.00 0.01 0.80 0.00 0.00 0.00 0.00 0.00 0.01 5 5
0.00 0.01 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 5 5
0.00 0.04 0.03 0.01 0.02 0.60 0.01 0.06 0.04 0.01 0.14 0.04 5 5
0.02 0.01 0.02 0.04 0.45 0.05 0.03 0.00 0.05 0.30 0.00 0.03 4 4
0.01 0.00 0.02 0.00 0.03 0.01 0.03 0.00 0.01 0.86 0.00 0.02 9 9
0.00 0.00 0.00 0.00 0.04 0.00 0.01 0.00 0.01 0.03 0.00 0.91 11 11
0.00 0.01 0.01 0.02 0.33 0.01 0.15 0.00 0.06 0.38 0.00 0.02 9 8
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.01 0.00 0.00 7 7
0.00 0.07 0.00 0.00 0.06 0.71 0.05 0.00 0.07 0.02 0.02 0.00 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.00 0.00 0.01 0.02 0.03 0.01 0.02 0.84 0.01 0.03 0.01 0.01 7 7
0.00 0.00 0.00 0.00 0.02 0.00 0.01 0.00 0.01 0.95 0.00 0.01 9 9
0.62 0.01 0.02 0.04 0.02 0.01 0.09 0.03 0.04 0.09 0.00 0.02 0 0
0.01 0.06 0.03 0.00 0.02 0.78 0.01 0.01 0.02 0.01 0.00 0.05 5 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.01 10 10
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 7 7
0.11 0.03 0.25 0.06 0.04 0.02 0.14 0.02 0.02 0.24 0.04 0.03 9 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.03 0.02 0.06 0.02 0.11 0.03 0.03 0.54 0.04 0.06 0.02 0.04 7 2
0.01 0.01 0.00 0.00 0.02 0.01 0.92 0.00 0.01 0.01 0.00 0.02 6 6
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.00 0.11 0.01 0.00 0.01 0.83 0.01 0.00 0.01 0.01 0.00 0.01 5 5
0.00 0.02 0.01 0.15 0.02 0.03 0.11 0.07 0.47 0.10 0.01 0.01 8 8
0.00 0.02 0.00 0.01 0.46 0.02 0.01 0.00 0.01 0.01 0.44 0.01 4 4
0.00 0.00 0.01 0.00 0.02 0.01 0.01 0.00 0.03 0.91 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.01 0.01 0.00 0.00 0.03 0.00 0.00 0.00 0.00 0.01 0.00 0.93 11 11
0.01 0.03 0.18 0.01 0.03 0.38 0.02 0.12 0.12 0.06 0.01 0.02 2 5
0.00 0.00 0.11 0.00 0.03 0.00 0.00 0.00 0.00 0.85 0.00 0.00 9 9
0.28 0.01 0.08 0.06 0.05 0.02 0.12 0.04 0.05 0.25 0.01 0.01 0 9
0.00 0.02 0.01 0.00 0.07 0.07 0.00 0.00 0.79 0.02 0.01 0.00 8 8
0.00 0.02 0.02 0.00 0.01 0.05 0.03 0.75 0.03 0.06 0.02 0.00 7 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 2
0.00 0.00 0.01 0.00 0.03 0.01 0.02 0.04 0.07 0.82 0.00 0.01 9 9
1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.98 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.00 0.00 0.00 0.00 0.00 0.00 0.02 0.00 0.00 0.00 0.97 0.00 10 10
0.94 0.00 0.02 0.00 0.01 0.00 0.00 0.00 0.00 0.01 0.00 0.02 0 0
0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.98 0.00 0.00 0.00 8 8
0.00 0.00 0.00 0.00 0.01 0.00 0.00 0.00 0.97 0.01 0.00 0.00 8 8
0.00 0.01 0.82 0.00 0.02 0.07 0.00 0.01 0.03 0.03 0.00 0.01 2 2
0.00 0.23 0.01 0.01 0.00 0.68 0.01 0.04 0.00 0.01 0.01 0.01 5 1
0.00 0.00 0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.01 0.23 0.05 0.01 0.01 0.01 0.11 0.03 0.34 0.15 0.03 9 9
0.00 0.00 0.00 0.00 0.06 0.01 0.01 0.00 0.00 0.90 0.00 0.00 9 9
0.00 0.00 0.03 0.00 0.08 0.01 0.09 0.00 0.08 0.67 0.01 0.02 9 9
0.00 0.06 0.00 0.00 0.00 0.87 0.00 0.02 0.01 0.00 0.02 0.01 5 5
0.00 0.00 0.46 0.00 0.04 0.05 0.14 0.01 0.10 0.15 0.00 0.04 2 2
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.01 0.01 0.06 0.04 0.06 0.01 0.06 0.54 0.07 0.09 0.01 0.03 7 7
0.01 0.02 0.01 0.22 0.45 0.01 0.03 0.03 0.10 0.08 0.04 0.00 3 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 0.00 10 10
0.03 0.12 0.03 0.16 0.03 0.04 0.38 0.10 0.02 0.05 0.02 0.03 6 5
0.01 0.01 0.01 0.00 0.04 0.07 0.02 0.04 0.03 0.01 0.00 0.74 11 7
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.98 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.01 0.00 0.08 0.00 0.01 0.88 0.00 0.01 9 9
0.00 0.64 0.00 0.00 0.00 0.34 0.00 0.00 0.00 0.00 0.00 0.00 1 5
0.01 0.05 0.02 0.27 0.20 0.07 0.13 0.08 0.05 0.05 0.02 0.06 3 5
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.01 0.00 0.00 0.00 0.00 0.00 0.30 0.68 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 1.00 11 11
0.00 0.00 0.00 0.00 0.03 0.00 0.00 0.00 0.00 0.01 0.00 0.94 11 4
0.00 0.01 0.02 0.00 0.01 0.01 0.00 0.00 0.11 0.83 0.00 0.01 9 9
0.00 0.00 0.38 0.00 0.07 0.01 0.05 0.00 0.02 0.45 0.00 0.01 9 6
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.98 0.00 0.00 0.00 8 8
0.01 0.00 0.01 0.00 0.01 0.00 0.00 0.94 0.01 0.01 0.00 0.01 7 7
0.01 0.00 0.02 0.03 0.08 0.02 0.05 0.05 0.27 0.48 0.00 0.01 9 8
0.00 0.00 0.98 0.00 0.00 0.00 0.00 0.00 0.00 0.01 0.00 0.00 2 2
0.00 0.00 0.02 0.00 0.01 0.01 0.02 0.00 0.01 0.92 0.00 0.00 9 9
0.21 0.01 0.02 0.02 0.23 0.03 0.18 0.02 0.05 0.19 0.02 0.03 4 4
0.01 0.02 0.06 0.01 0.03 0.03 0.04 0.00 0.02 0.73 0.00 0.03 9 9
0.01 0.07 0.02 0.00 0.04 0.11 0.12 0.02 0.38 0.21 0.00 0.02 8 8
0.00 0.00 0.96 0.00 0.01 0.01 0.00 0.00 0.00 0.00 0.00 0.01 2 2
0.00 0.36 0.00 0.00 0.44 0.14 0.02 0.00 0.01 0.01 0.00 0.00 4 4
0.00 0.78 0.00 0.00 0.02 0.10 0.00 0.00 0.08 0.00 0.00 0.01 1 1
0.01 0.00 0.00 0.00 0.14 0.01 0.03 0.00 0.76 0.04 0.00 0.01 8 6
0.00 0.00 0.01 0.01 0.90 0.00 0.02 0.01 0.03 0.01 0.01 0.01 4 4
0.00 0.00 0.02 0.00 0.29 0.02 0.01 0.00 0.21 0.44 0.00 0.00 9 4
0.00 0.00 0.01 0.00 0.01 0.00 0.01 0.00 0.01 0.95 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.01 0.00 0.01 0.00 0.09 0.86 0.00 0.01 9 9
0.00 0.00 0.02 0.00 0.00 0.02 0.00 0.00 0.00 0.95 0.00 0.00 9 9
0.00 0.00 0.00 0.00 0.97 0.00 0.01 0.00 0.00 0.01 0.00 0.00 4 6
0.00 0.00 0.01 0.00 0.01 0.00 0.00 0.00 0.01 0.97 0.00 0.01 9 9
0.00 0.00 0.00 0.00 0.99 0.00 0.00 0.00 0.00 0.00 0.00 0.00 4 4
0.00 0.00 1.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2 2
0.00 0.00 0.02 0.00 0.00 0.01 0.00 0.00 0.01 0.96 0.00 0.00 9 9
0.00 0.00 0.08 0.12 0.02 0.01 0.02 0.01 0.01 0.71 0.00 0.00 9 9
0.00 0.01 0.01 0.00 0.62 0.00 0.00 0.00 0.02 0.31 0.00 0.02 4 9
0.79 0.00 0.21 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0 0
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 9
0.01 0.01 0.02 0.23 0.03 0.01 0.52 0.09 0.01 0.05 0.01 0.02 6 6
